,purchase_time,purchase_date,quantity
4822,2017-05-15 09:38:12,2017-05-15 00:00:00,12
4823,2017-06-12 14:29:13,2017-06-12 00:00:00,14
4824,2017-05-18 10:46:47,2017-05-18 00:00:00,4
4825,2017-05-10 09:11:05,2017-05-10 00:00:00,9
4826,2017-05-31 06:32:49,2017-05-31 00:00:00,6
4827,2017-05-09 23:03:41,2017-05-09 00:00:00,8
4828,2017-05-26 18:31:02,2017-05-26 00:00:00,4
4829,2017-05-19 19:08:46,2017-05-19 00:00:00,11
4830,2017-05-28 13:33:35,2017-05-28 00:00:00,8
4831,2017-06-12 13:44:26,2017-06-12 00:00:00,8
4832,2017-05-19 07:54:25,2017-05-19 00:00:00,11
4833,2017-05-21 07:57:56,2017-05-21 00:00:00,3
4834,2017-05-01 16:19:07,2017-05-01 00:00:00,5
4835,2017-06-12 23:07:11,2017-06-12 00:00:00,12
4836,2017-05-15 20:52:13,2017-05-15 00:00:00,13
4837,2017-06-09 01:00:53,2017-06-09 00:00:00,3
4838,2017-06-08 23:48:09,2017-06-08 00:00:00,9
4839,2017-06-11 20:39:55,2017-06-11 00:00:00,1
4840,2017-05-11 12:29:55,2017-05-11 00:00:00,2
4841,2017-05-02 15:23:09,2017-05-02 00:00:00,9
4842,2017-05-09 13:02:10,2017-05-09 00:00:00,13
4843,2017-05-18 17:09:25,2017-05-18 00:00:00,12
4844,2017-05-22 20:52:06,2017-05-22 00:00:00,12
4845,2017-05-23 19:24:53,2017-05-23 00:00:00,3
4846,2017-05-02 12:48:11,2017-05-02 00:00:00,5
4847,2017-05-27 13:48:50,2017-05-27 00:00:00,9
4848,2017-05-20 14:00:07,2017-05-20 00:00:00,8
4849,2017-06-10 17:19:22,2017-06-10 00:00:00,13
4850,2017-05-30 17:36:54,2017-05-30 00:00:00,4
4851,2017-05-21 15:09:43,2017-05-21 00:00:00,6
4852,2017-05-08 11:39:43,2017-05-08 00:00:00,1
4853,2017-05-24 17:26:18,2017-05-24 00:00:00,8
4854,2017-05-16 08:28:49,2017-05-16 00:00:00,7
4855,2017-06-13 17:10:36,2017-06-13 00:00:00,3
4856,2017-05-09 22:37:55,2017-05-09 00:00:00,13
4857,2017-06-01 10:24:52,2017-06-01 00:00:00,12
4858,2017-05-30 23:27:47,2017-05-30 00:00:00,13
4859,2017-05-29 19:40:15,2017-05-29 00:00:00,10
4860,2017-05-17 10:02:28,2017-05-17 00:00:00,12
4861,2017-05-02 19:58:30,2017-05-02 00:00:00,12
4862,2017-05-28 18:06:49,2017-05-28 00:00:00,14
4863,2017-05-08 22:16:40,2017-05-08 00:00:00,13
4864,2017-05-04 10:39:26,2017-05-04 00:00:00,3
4865,2017-05-24 19:38:41,2017-05-24 00:00:00,9
4866,2017-06-08 19:50:58,2017-06-08 00:00:00,14
4867,2017-05-19 12:44:30,2017-05-19 00:00:00,2
4868,2017-05-07 11:01:18,2017-05-07 00:00:00,13
4869,2017-05-21 20:23:54,2017-05-21 00:00:00,3
4870,2017-05-04 07:21:32,2017-05-04 00:00:00,8
4871,2017-05-16 15:05:35,2017-05-16 00:00:00,5
4872,2017-05-04 08:41:54,2017-05-04 00:00:00,12
4873,2017-06-06 00:49:51,2017-06-06 00:00:00,12
4874,2017-05-18 23:23:07,2017-05-18 00:00:00,1
4875,2017-05-17 11:19:41,2017-05-17 00:00:00,14
4876,2017-05-09 23:22:43,2017-05-09 00:00:00,7
4877,2017-05-09 02:36:03,2017-05-09 00:00:00,5
4878,2017-05-05 18:54:54,2017-05-05 00:00:00,7
4879,2017-05-12 13:55:58,2017-05-12 00:00:00,1
4880,2017-05-31 21:21:27,2017-05-31 00:00:00,8
4881,2017-05-04 13:31:14,2017-05-04 00:00:00,14
4882,2017-05-10 15:51:43,2017-05-10 00:00:00,4
4883,2017-05-25 14:29:42,2017-05-25 00:00:00,12
4884,2017-05-03 12:29:40,2017-05-03 00:00:00,2
4885,2017-05-08 22:15:14,2017-05-08 00:00:00,13
4886,2017-05-31 21:42:12,2017-05-31 00:00:00,10
4887,2017-06-14 06:53:41,2017-06-14 00:00:00,2
4888,2017-05-23 17:03:13,2017-05-23 00:00:00,11
4889,2017-05-02 10:51:29,2017-05-02 00:00:00,13
4890,2017-05-01 21:14:31,2017-05-01 00:00:00,1
4891,2017-05-16 08:11:52,2017-05-16 00:00:00,10
4892,2017-06-06 16:19:01,2017-06-06 00:00:00,10
4893,2017-06-12 20:51:00,2017-06-12 00:00:00,7
4894,2017-06-12 23:06:47,2017-06-12 00:00:00,4
4895,2017-06-08 06:44:00,2017-06-08 00:00:00,2
4896,2017-06-01 16:23:58,2017-06-01 00:00:00,14
4897,2017-05-01 21:58:35,2017-05-01 00:00:00,9
4898,2017-06-06 12:38:42,2017-06-06 00:00:00,10
4899,2017-05-05 08:50:28,2017-05-05 00:00:00,8
4900,2017-06-15 17:27:41,2017-06-15 00:00:00,13
4901,2017-05-04 19:15:42,2017-05-04 00:00:00,11
4902,2017-05-24 23:13:52,2017-05-24 00:00:00,3
4903,2017-05-13 12:28:32,2017-05-13 00:00:00,14
4904,2017-06-05 16:49:45,2017-06-05 00:00:00,8
4905,2017-05-07 21:40:09,2017-05-07 00:00:00,5
4906,2017-05-08 17:39:11,2017-05-08 00:00:00,14
4907,2017-06-07 15:47:57,2017-06-07 00:00:00,10
4908,2017-06-06 12:29:24,2017-06-06 00:00:00,2
4909,2017-06-05 16:31:46,2017-06-05 00:00:00,2
4910,2017-05-12 23:38:09,2017-05-12 00:00:00,10
4911,2017-06-05 13:39:55,2017-06-05 00:00:00,7
4912,2017-06-06 08:37:30,2017-06-06 00:00:00,10
4913,2017-06-13 11:11:47,2017-06-13 00:00:00,9
4914,2017-05-16 20:27:04,2017-05-16 00:00:00,7
4915,2017-05-15 08:59:57,2017-05-15 00:00:00,2
4916,2017-06-07 14:34:44,2017-06-07 00:00:00,4
4917,2017-06-11 12:19:22,2017-06-11 00:00:00,11
4918,2017-06-10 17:06:01,2017-06-10 00:00:00,3
4919,2017-06-03 16:59:53,2017-06-03 00:00:00,9
4920,2017-05-21 08:01:38,2017-05-21 00:00:00,5
4921,2017-05-22 22:54:44,2017-05-22 00:00:00,14
4922,2017-05-06 14:23:15,2017-05-06 00:00:00,12
4923,2017-05-30 08:51:58,2017-05-30 00:00:00,13
4924,2017-05-16 11:31:51,2017-05-16 00:00:00,1
4925,2017-06-07 09:13:50,2017-06-07 00:00:00,13
4926,2017-06-12 11:17:28,2017-06-12 00:00:00,5
4927,2017-05-16 20:51:52,2017-05-16 00:00:00,4
4928,2017-05-27 11:37:38,2017-05-27 00:00:00,9
4929,2017-05-07 12:48:48,2017-05-07 00:00:00,1
4930,2017-05-12 08:59:52,2017-05-12 00:00:00,13
4931,2017-05-21 19:07:46,2017-05-21 00:00:00,8
4932,2017-06-01 20:51:39,2017-06-01 00:00:00,10
4933,2017-06-10 15:31:35,2017-06-10 00:00:00,6
4934,2017-05-26 00:43:27,2017-05-26 00:00:00,7
4935,2017-05-12 19:02:52,2017-05-12 00:00:00,11
4936,2017-06-04 13:31:20,2017-06-04 00:00:00,14
4937,2017-05-10 19:42:27,2017-05-10 00:00:00,5
4938,2017-06-08 17:44:30,2017-06-08 00:00:00,3
4939,2017-05-14 00:03:43,2017-05-14 00:00:00,8
4940,2017-05-17 04:26:46,2017-05-17 00:00:00,9
4941,2017-05-24 10:40:31,2017-05-24 00:00:00,9
4942,2017-06-08 16:18:31,2017-06-08 00:00:00,13
4943,2017-06-15 17:30:46,2017-06-15 00:00:00,3
4944,2017-06-11 20:23:20,2017-06-11 00:00:00,7
4945,2017-05-04 10:11:17,2017-05-04 00:00:00,5
4946,2017-05-05 20:39:37,2017-05-05 00:00:00,5
4947,2017-06-14 08:57:30,2017-06-14 00:00:00,1
4948,2017-05-10 16:38:49,2017-05-10 00:00:00,3
4949,2017-06-03 11:20:10,2017-06-03 00:00:00,13
4950,2017-05-06 17:25:10,2017-05-06 00:00:00,10
4951,2017-05-22 21:45:15,2017-05-22 00:00:00,12
4952,2017-05-05 14:47:40,2017-05-05 00:00:00,1
4953,2017-05-06 12:16:26,2017-05-06 00:00:00,1
4954,2017-05-07 09:48:03,2017-05-07 00:00:00,1
4955,2017-05-09 18:22:48,2017-05-09 00:00:00,7
4956,2017-05-24 08:26:11,2017-05-24 00:00:00,10
4957,2017-05-17 10:25:44,2017-05-17 00:00:00,6
4958,2017-05-03 13:35:57,2017-05-03 00:00:00,11
4959,2017-05-08 10:58:02,2017-05-08 00:00:00,11
4960,2017-05-14 01:22:00,2017-05-14 00:00:00,9
4961,2017-05-24 19:03:52,2017-05-24 00:00:00,12
4962,2017-05-15 10:54:23,2017-05-15 00:00:00,6
4963,2017-06-13 12:35:37,2017-06-13 00:00:00,10
4964,2017-05-14 18:36:50,2017-05-14 00:00:00,4
4965,2017-05-20 19:16:32,2017-05-20 00:00:00,14
4966,2017-05-06 11:30:56,2017-05-06 00:00:00,7
4967,2017-05-11 00:06:30,2017-05-11 00:00:00,1
4968,2017-06-12 22:23:08,2017-06-12 00:00:00,6
4969,2017-05-18 15:17:59,2017-05-18 00:00:00,5
4970,2017-06-07 17:29:31,2017-06-07 00:00:00,8
4971,2017-05-17 15:42:31,2017-05-17 00:00:00,7
4972,2017-06-14 04:01:34,2017-06-14 00:00:00,14
4973,2017-06-13 10:51:54,2017-06-13 00:00:00,14
4974,2017-05-11 14:39:36,2017-05-11 00:00:00,2
4975,2017-06-14 14:33:25,2017-06-14 00:00:00,3
4976,2017-05-31 07:36:23,2017-05-31 00:00:00,10
4977,2017-06-05 21:14:01,2017-06-05 00:00:00,4
4978,2017-05-28 21:00:17,2017-05-28 00:00:00,11
4979,2017-05-05 20:43:13,2017-05-05 00:00:00,12
4980,2017-05-09 18:24:41,2017-05-09 00:00:00,2
4981,2017-05-02 23:05:38,2017-05-02 00:00:00,11
4982,2017-05-17 12:16:30,2017-05-17 00:00:00,11
4983,2017-05-12 19:08:56,2017-05-12 00:00:00,9
4984,2017-05-16 00:48:59,2017-05-16 00:00:00,1
4985,2017-05-24 11:20:34,2017-05-24 00:00:00,13
4986,2017-05-05 12:54:05,2017-05-05 00:00:00,13
4987,2017-05-28 21:28:17,2017-05-28 00:00:00,9
4988,2017-06-01 13:19:02,2017-06-01 00:00:00,9
4989,2017-05-19 17:07:52,2017-05-19 00:00:00,14
4990,2017-06-05 02:22:27,2017-06-05 00:00:00,2
4991,2017-06-03 19:00:27,2017-06-03 00:00:00,13
4992,2017-06-06 13:39:18,2017-06-06 00:00:00,4
4993,2017-05-09 20:29:15,2017-05-09 00:00:00,1
4994,2017-06-06 04:27:54,2017-06-06 00:00:00,9
4995,2017-05-27 15:51:12,2017-05-27 00:00:00,10
4996,2017-06-06 14:22:21,2017-06-06 00:00:00,10
4997,2017-05-11 12:58:50,2017-05-11 00:00:00,12
4998,2017-06-12 12:05:41,2017-06-12 00:00:00,1
4999,2017-06-08 04:16:46,2017-06-08 00:00:00,8
5000,2017-05-14 11:03:47,2017-05-14 00:00:00,5
5001,2017-05-11 15:10:52,2017-05-11 00:00:00,6
5002,2017-05-24 15:46:11,2017-05-24 00:00:00,3
5003,2017-05-04 01:32:54,2017-05-04 00:00:00,5
5004,2017-05-03 15:54:31,2017-05-03 00:00:00,3
5005,2017-05-23 09:43:45,2017-05-23 00:00:00,13
5006,2017-05-29 23:43:43,2017-05-29 00:00:00,9
5007,2017-06-02 09:15:40,2017-06-02 00:00:00,11
5008,2017-06-11 09:46:11,2017-06-11 00:00:00,11
5009,2017-05-03 20:03:35,2017-05-03 00:00:00,5
5010,2017-05-02 13:31:31,2017-05-02 00:00:00,7
5011,2017-05-01 12:04:40,2017-05-01 00:00:00,8
5012,2017-05-14 15:05:45,2017-05-14 00:00:00,14
5013,2017-05-01 17:52:37,2017-05-01 00:00:00,6
5014,2017-05-09 08:42:15,2017-05-09 00:00:00,4
5015,2017-05-21 12:48:27,2017-05-21 00:00:00,5
5016,2017-06-06 22:42:26,2017-06-06 00:00:00,5
5017,2017-05-31 22:12:33,2017-05-31 00:00:00,2
5018,2017-05-16 09:01:21,2017-05-16 00:00:00,3
5019,2017-06-05 21:21:51,2017-06-05 00:00:00,4
5020,2017-05-16 17:41:05,2017-05-16 00:00:00,9
5021,2017-06-13 23:43:07,2017-06-13 00:00:00,4
5022,2017-05-01 19:05:18,2017-05-01 00:00:00,14
5023,2017-05-17 22:08:14,2017-05-17 00:00:00,14
5024,2017-05-23 23:11:46,2017-05-23 00:00:00,9
5025,2017-05-15 22:22:23,2017-05-15 00:00:00,4
5026,2017-05-29 19:02:27,2017-05-29 00:00:00,6
5027,2017-05-21 08:01:54,2017-05-21 00:00:00,12
5028,2017-05-27 00:04:35,2017-05-27 00:00:00,12
5029,2017-05-05 16:39:57,2017-05-05 00:00:00,1
5030,2017-05-25 10:11:14,2017-05-25 00:00:00,6
5031,2017-05-08 13:35:48,2017-05-08 00:00:00,1
5032,2017-05-30 15:57:13,2017-05-30 00:00:00,12
5033,2017-05-23 15:08:40,2017-05-23 00:00:00,1
5034,2017-05-28 17:17:51,2017-05-28 00:00:00,9
5035,2017-05-12 14:02:49,2017-05-12 00:00:00,8
5036,2017-05-25 22:18:31,2017-05-25 00:00:00,12
5037,2017-05-28 22:18:09,2017-05-28 00:00:00,13
5038,2017-05-08 13:13:38,2017-05-08 00:00:00,6
5039,2017-05-20 19:31:30,2017-05-20 00:00:00,1
5040,2017-05-17 20:31:55,2017-05-17 00:00:00,12
5041,2017-05-16 16:35:01,2017-05-16 00:00:00,11
5042,2017-05-29 23:13:05,2017-05-29 00:00:00,6
5043,2017-06-02 22:57:03,2017-06-02 00:00:00,8
5044,2017-05-19 18:24:16,2017-05-19 00:00:00,13
5045,2017-05-31 13:50:26,2017-05-31 00:00:00,13
5046,2017-05-11 08:05:02,2017-05-11 00:00:00,4
5047,2017-05-12 13:13:51,2017-05-12 00:00:00,13
5048,2017-05-25 19:46:21,2017-05-25 00:00:00,6
5049,2017-05-27 13:26:02,2017-05-27 00:00:00,8
5050,2017-06-12 13:39:28,2017-06-12 00:00:00,11
5051,2017-06-01 17:56:35,2017-06-01 00:00:00,2
5052,2017-05-17 23:17:29,2017-05-17 00:00:00,8
5053,2017-05-29 14:21:28,2017-05-29 00:00:00,13
5054,2017-06-15 22:25:11,2017-06-15 00:00:00,2
5055,2017-05-04 13:48:12,2017-05-04 00:00:00,10
5056,2017-06-01 12:48:34,2017-06-01 00:00:00,12
5057,2017-05-29 10:17:40,2017-05-29 00:00:00,13
5058,2017-06-02 18:49:32,2017-06-02 00:00:00,9
5059,2017-05-09 04:33:51,2017-05-09 00:00:00,7
5060,2017-06-06 13:35:34,2017-06-06 00:00:00,12
5061,2017-05-08 10:55:54,2017-05-08 00:00:00,3
5062,2017-05-12 12:05:23,2017-05-12 00:00:00,11
5063,2017-05-16 11:44:40,2017-05-16 00:00:00,9
5064,2017-05-31 18:41:34,2017-05-31 00:00:00,6
5065,2017-06-04 20:38:07,2017-06-04 00:00:00,6
5066,2017-06-08 17:10:53,2017-06-08 00:00:00,5
5067,2017-05-17 18:17:20,2017-05-17 00:00:00,14
5068,2017-06-04 21:37:58,2017-06-04 00:00:00,12
5069,2017-06-13 21:07:21,2017-06-13 00:00:00,10
5070,2017-05-06 20:23:57,2017-05-06 00:00:00,3
5071,2017-05-29 20:36:51,2017-05-29 00:00:00,13
5072,2017-05-02 06:29:43,2017-05-02 00:00:00,10
5073,2017-05-12 10:28:31,2017-05-12 00:00:00,3
5074,2017-05-21 13:09:50,2017-05-21 00:00:00,12
5075,2017-05-31 21:49:02,2017-05-31 00:00:00,6
5076,2017-05-24 21:39:01,2017-05-24 00:00:00,6
5077,2017-05-17 10:44:59,2017-05-17 00:00:00,9
5078,2017-05-09 15:29:51,2017-05-09 00:00:00,2
5079,2017-06-04 11:37:23,2017-06-04 00:00:00,5
5080,2017-05-14 23:55:13,2017-05-14 00:00:00,13
5081,2017-06-13 21:19:36,2017-06-13 00:00:00,10
5082,2017-05-22 20:03:10,2017-05-22 00:00:00,7
5083,2017-05-23 22:56:19,2017-05-23 00:00:00,5
5084,2017-06-09 14:43:13,2017-06-09 00:00:00,3
5085,2017-06-13 20:14:49,2017-06-13 00:00:00,11
5086,2017-05-17 13:35:45,2017-05-17 00:00:00,5
5087,2017-06-10 15:52:36,2017-06-10 00:00:00,12
5088,2017-05-24 11:43:20,2017-05-24 00:00:00,7
5089,2017-05-07 18:42:26,2017-05-07 00:00:00,4
5090,2017-05-07 19:31:24,2017-05-07 00:00:00,3
5091,2017-05-24 09:44:14,2017-05-24 00:00:00,10
5092,2017-05-10 15:34:32,2017-05-10 00:00:00,3
5093,2017-05-06 20:11:53,2017-05-06 00:00:00,11
5094,2017-06-11 20:02:20,2017-06-11 00:00:00,14
5095,2017-06-02 18:58:32,2017-06-02 00:00:00,9
5096,2017-05-09 21:18:52,2017-05-09 00:00:00,14
5097,2017-05-17 21:51:30,2017-05-17 00:00:00,3
5098,2017-05-25 11:55:14,2017-05-25 00:00:00,10
5099,2017-06-09 08:09:53,2017-06-09 00:00:00,12
5100,2017-05-25 23:22:43,2017-05-25 00:00:00,13
5101,2017-05-17 17:13:08,2017-05-17 00:00:00,7
5102,2017-06-15 09:34:03,2017-06-15 00:00:00,3
5103,2017-05-05 13:51:24,2017-05-05 00:00:00,9
5104,2017-06-13 08:36:28,2017-06-13 00:00:00,13
5105,2017-05-05 14:41:47,2017-05-05 00:00:00,8
5106,2017-06-09 09:22:57,2017-06-09 00:00:00,8
5107,2017-06-06 14:54:45,2017-06-06 00:00:00,4
5108,2017-05-15 07:42:12,2017-05-15 00:00:00,2
5109,2017-05-10 11:51:13,2017-05-10 00:00:00,7
5110,2017-05-06 01:39:16,2017-05-06 00:00:00,14
5111,2017-05-27 21:13:53,2017-05-27 00:00:00,3
5112,2017-05-29 13:18:24,2017-05-29 00:00:00,11
5113,2017-05-31 11:15:03,2017-05-31 00:00:00,8
5114,2017-06-08 20:28:21,2017-06-08 00:00:00,13
5115,2017-05-14 22:54:51,2017-05-14 00:00:00,12
5116,2017-05-19 19:04:14,2017-05-19 00:00:00,12
5117,2017-05-30 13:20:33,2017-05-30 00:00:00,6
5118,2017-06-14 22:27:03,2017-06-14 00:00:00,5
5119,2017-05-11 17:06:11,2017-05-11 00:00:00,12
5120,2017-05-11 12:10:03,2017-05-11 00:00:00,2
5121,2017-05-05 17:23:59,2017-05-05 00:00:00,3
5122,2017-06-06 12:42:39,2017-06-06 00:00:00,4
5123,2017-05-29 13:00:22,2017-05-29 00:00:00,14
5124,2017-06-10 19:59:23,2017-06-10 00:00:00,1
5125,2017-05-09 11:18:54,2017-05-09 00:00:00,12
5126,2017-06-04 11:11:57,2017-06-04 00:00:00,4
5127,2017-05-22 23:44:38,2017-05-22 00:00:00,2
5128,2017-05-09 10:49:49,2017-05-09 00:00:00,6
5129,2017-05-15 18:46:52,2017-05-15 00:00:00,5
5130,2017-05-29 22:38:58,2017-05-29 00:00:00,1
5131,2017-05-20 13:22:52,2017-05-20 00:00:00,14
5132,2017-06-15 11:35:38,2017-06-15 00:00:00,5
5133,2017-06-06 16:32:42,2017-06-06 00:00:00,3
5134,2017-05-11 17:40:02,2017-05-11 00:00:00,12
5135,2017-05-12 14:12:57,2017-05-12 00:00:00,10
5136,2017-05-14 19:18:11,2017-05-14 00:00:00,6
5137,2017-05-31 17:52:56,2017-05-31 00:00:00,6
5138,2017-06-14 20:25:41,2017-06-14 00:00:00,8
5139,2017-05-06 16:30:06,2017-05-06 00:00:00,7
5140,2017-05-12 22:26:54,2017-05-12 00:00:00,11
5141,2017-05-01 12:38:57,2017-05-01 00:00:00,1
5142,2017-06-04 18:54:19,2017-06-04 00:00:00,14
5143,2017-05-02 16:32:37,2017-05-02 00:00:00,3
5144,2017-05-27 10:14:17,2017-05-27 00:00:00,12
5145,2017-05-17 23:19:34,2017-05-17 00:00:00,3
5146,2017-06-13 17:01:29,2017-06-13 00:00:00,6
5147,2017-05-16 17:26:46,2017-05-16 00:00:00,14
5148,2017-06-06 10:36:04,2017-06-06 00:00:00,8
5149,2017-05-16 10:49:26,2017-05-16 00:00:00,10
5150,2017-05-17 09:44:29,2017-05-17 00:00:00,6
5151,2017-06-12 17:08:56,2017-06-12 00:00:00,2
5152,2017-05-01 18:11:50,2017-05-01 00:00:00,2
5153,2017-05-26 18:58:13,2017-05-26 00:00:00,2
5154,2017-05-19 14:49:21,2017-05-19 00:00:00,8
5155,2017-05-05 08:44:58,2017-05-05 00:00:00,4
5156,2017-05-21 17:12:50,2017-05-21 00:00:00,6
5157,2017-06-05 15:33:07,2017-06-05 00:00:00,6
5158,2017-06-01 12:46:06,2017-06-01 00:00:00,13
5159,2017-06-07 12:14:43,2017-06-07 00:00:00,8
5160,2017-06-08 07:43:19,2017-06-08 00:00:00,14
5161,2017-05-30 23:24:11,2017-05-30 00:00:00,2
5162,2017-05-19 08:20:59,2017-05-19 00:00:00,2
5163,2017-06-02 11:48:32,2017-06-02 00:00:00,10
5164,2017-05-22 22:35:09,2017-05-22 00:00:00,10
5165,2017-05-16 16:37:16,2017-05-16 00:00:00,2
5166,2017-05-10 22:45:16,2017-05-10 00:00:00,13
5167,2017-05-24 19:14:25,2017-05-24 00:00:00,12
5168,2017-06-02 11:01:39,2017-06-02 00:00:00,5
5169,2017-05-02 18:52:34,2017-05-02 00:00:00,7
5170,2017-05-04 15:49:06,2017-05-04 00:00:00,11
5171,2017-05-20 14:17:44,2017-05-20 00:00:00,1
5172,2017-06-15 00:51:04,2017-06-15 00:00:00,7
5173,2017-05-21 08:00:06,2017-05-21 00:00:00,2
5174,2017-05-20 16:07:06,2017-05-20 00:00:00,5
5175,2017-05-20 13:35:44,2017-05-20 00:00:00,9
5176,2017-05-09 16:54:53,2017-05-09 00:00:00,9
5177,2017-05-26 08:41:54,2017-05-26 00:00:00,9
5178,2017-05-10 06:54:05,2017-05-10 00:00:00,8
5179,2017-05-16 00:57:20,2017-05-16 00:00:00,8
5180,2017-05-09 23:16:25,2017-05-09 00:00:00,8
5181,2017-05-20 11:37:34,2017-05-20 00:00:00,1
5182,2017-05-15 21:09:41,2017-05-15 00:00:00,2
5183,2017-06-02 15:12:18,2017-06-02 00:00:00,4
5184,2017-05-06 13:35:37,2017-05-06 00:00:00,3
5185,2017-05-24 17:01:03,2017-05-24 00:00:00,3
5186,2017-05-08 15:58:24,2017-05-08 00:00:00,2
5187,2017-05-21 10:42:32,2017-05-21 00:00:00,4
5188,2017-06-07 11:49:07,2017-06-07 00:00:00,5
5189,2017-06-13 12:16:24,2017-06-13 00:00:00,4
5190,2017-05-29 16:48:56,2017-05-29 00:00:00,13
5191,2017-06-11 06:22:27,2017-06-11 00:00:00,11
5192,2017-05-19 18:26:12,2017-05-19 00:00:00,10
5193,2017-05-01 19:42:01,2017-05-01 00:00:00,2
5194,2017-05-21 08:03:32,2017-05-21 00:00:00,14
5195,2017-05-11 14:40:14,2017-05-11 00:00:00,7
5196,2017-05-10 22:44:22,2017-05-10 00:00:00,3
5197,2017-06-02 21:09:49,2017-06-02 00:00:00,11
5198,2017-05-25 10:43:21,2017-05-25 00:00:00,3
5199,2017-05-02 22:39:55,2017-05-02 00:00:00,2
5200,2017-05-29 17:20:26,2017-05-29 00:00:00,9
5201,2017-05-08 01:36:38,2017-05-08 00:00:00,3
5202,2017-05-03 18:50:08,2017-05-03 00:00:00,3
5203,2017-05-22 08:19:53,2017-05-22 00:00:00,13
5204,2017-05-31 22:38:57,2017-05-31 00:00:00,6
5205,2017-06-04 16:08:32,2017-06-04 00:00:00,13
5206,2017-05-05 08:17:22,2017-05-05 00:00:00,10
5207,2017-05-11 20:22:04,2017-05-11 00:00:00,13
5208,2017-05-14 15:25:00,2017-05-14 00:00:00,10
5209,2017-05-21 20:52:18,2017-05-21 00:00:00,13
5210,2017-05-18 17:53:34,2017-05-18 00:00:00,5
5211,2017-05-19 09:11:12,2017-05-19 00:00:00,11
5212,2017-05-16 15:09:18,2017-05-16 00:00:00,12
5213,2017-05-31 16:01:24,2017-05-31 00:00:00,2
5214,2017-05-19 01:46:45,2017-05-19 00:00:00,8
5215,2017-05-29 21:46:54,2017-05-29 00:00:00,6
5216,2017-05-19 14:45:14,2017-05-19 00:00:00,6
5217,2017-06-06 09:36:15,2017-06-06 00:00:00,3
5218,2017-05-19 17:27:49,2017-05-19 00:00:00,7
5219,2017-05-13 00:04:32,2017-05-13 00:00:00,7
5220,2017-05-01 21:31:24,2017-05-01 00:00:00,3
5221,2017-06-04 11:55:57,2017-06-04 00:00:00,11
5222,2017-06-01 00:12:32,2017-06-01 00:00:00,11
5223,2017-05-24 23:57:42,2017-05-24 00:00:00,5
5224,2017-06-09 17:20:14,2017-06-09 00:00:00,10
5225,2017-06-15 11:18:42,2017-06-15 00:00:00,5
5226,2017-06-11 23:33:52,2017-06-11 00:00:00,2
5227,2017-06-01 16:04:00,2017-06-01 00:00:00,4
5228,2017-05-15 18:34:54,2017-05-15 00:00:00,6
5229,2017-06-11 17:54:26,2017-06-11 00:00:00,9
5230,2017-05-30 12:41:01,2017-05-30 00:00:00,8
5231,2017-05-15 14:08:00,2017-05-15 00:00:00,14
5232,2017-05-12 22:47:15,2017-05-12 00:00:00,6
5233,2017-05-16 17:46:06,2017-05-16 00:00:00,13
5234,2017-05-24 03:51:41,2017-05-24 00:00:00,2
5235,2017-05-20 19:30:11,2017-05-20 00:00:00,9
5236,2017-05-24 12:14:21,2017-05-24 00:00:00,6
5237,2017-06-04 20:01:12,2017-06-04 00:00:00,14
5238,2017-05-30 17:34:31,2017-05-30 00:00:00,1
5239,2017-05-09 09:49:49,2017-05-09 00:00:00,13
5240,2017-06-11 21:32:16,2017-06-11 00:00:00,9
5241,2017-05-11 17:36:31,2017-05-11 00:00:00,1
5242,2017-05-31 19:32:28,2017-05-31 00:00:00,5
5243,2017-05-22 19:49:13,2017-05-22 00:00:00,9
5244,2017-05-31 00:23:47,2017-05-31 00:00:00,2
5245,2017-05-20 00:26:11,2017-05-20 00:00:00,5
5246,2017-05-22 11:17:25,2017-05-22 00:00:00,2
5247,2017-06-05 11:30:05,2017-06-05 00:00:00,5
5248,2017-06-01 09:03:05,2017-06-01 00:00:00,10
5249,2017-05-19 18:11:21,2017-05-19 00:00:00,6
5250,2017-05-26 16:42:34,2017-05-26 00:00:00,14
5251,2017-05-14 11:05:08,2017-05-14 00:00:00,4
5252,2017-05-01 15:51:51,2017-05-01 00:00:00,1
5253,2017-06-10 20:22:45,2017-06-10 00:00:00,8
5254,2017-05-10 22:45:02,2017-05-10 00:00:00,8
5255,2017-05-17 10:50:54,2017-05-17 00:00:00,14
5256,2017-05-23 22:14:50,2017-05-23 00:00:00,1
5257,2017-05-20 17:45:52,2017-05-20 00:00:00,13
5258,2017-06-04 20:33:17,2017-06-04 00:00:00,8
5259,2017-05-22 19:11:49,2017-05-22 00:00:00,8
5260,2017-05-05 12:45:29,2017-05-05 00:00:00,11
5261,2017-05-19 19:43:24,2017-05-19 00:00:00,12
5262,2017-05-01 20:33:42,2017-05-01 00:00:00,6
5263,2017-05-17 14:35:22,2017-05-17 00:00:00,6
5264,2017-05-12 20:41:40,2017-05-12 00:00:00,12
5265,2017-05-01 10:53:02,2017-05-01 00:00:00,14
5266,2017-05-29 19:22:12,2017-05-29 00:00:00,4
5267,2017-05-29 12:58:54,2017-05-29 00:00:00,3
5268,2017-05-09 00:18:57,2017-05-09 00:00:00,11
5269,2017-05-16 17:21:14,2017-05-16 00:00:00,8
5270,2017-05-21 16:41:54,2017-05-21 00:00:00,1
5271,2017-05-12 17:22:23,2017-05-12 00:00:00,4
5272,2017-05-12 22:22:02,2017-05-12 00:00:00,5
